,,MN,MN,MN,MN,MN,MN,MN,0,G1,G1,G1,G1,G1,G1,G1,,NH,NH,NH,NH,NH,NH,NH,1,G2,G2,G2,G2,G2,G2,G2,,DD,DD,DD,DD,DD,DD,DD,0,G3,G3,G3,G3,G3,G3,G3,,SH,SH,SH,SH,SH,SH,SH,0,G4,G4,G4,G4,G4,G4,G4
3-Feb-13,12:48:01,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,
3-Feb-13,12:48:08,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,N,S,,0,,,,,,,
3-Feb-13,12:48:17,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:48:23,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:48:27,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:48:32,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:19,A,C,L,,,,T,0,,,,,,,,,,,,,,S,,0,,,,,N>,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:32,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:35,A,,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,M,,,,0,,,,,,,
3-Feb-13,12:49:48,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:51,A,C,L,,,,,0,,,,,,,,,,,,,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:49:57,A,C,,,,,,0,,,,,,,,,,,L,,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:50:00,A,C,,,,,,0,,,,,,,,,,,L,,N,S,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:50:05,A,C,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,L,,,,T,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:50:06,A,C,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,M,,,T,0,,,,,,,
3-Feb-13,12:50:11,A,C,,,,,,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,,T,0,,,,,,,
3-Feb-13,12:50:13,A,C,,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,,,0,,,,,,,
3-Feb-13,12:50:16,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:50:35,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:50:39,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:50:54,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:50:59,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,12:51:00,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,12:51:12,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:51:18,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:52:00,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:52:08,A,C,L,,,,T,0,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:52:13,A,C,L,,,,T,0,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,N,,,0,,,,,,,
3-Feb-13,12:52:29,A,C,L,,,,T,0,,,,,,,,,,,,M,,S,,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:52:37,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:52:38,A,C,,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,12:52:49,A,C,,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,12:52:54,A,C,,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,,,0,,,,,,,
3-Feb-13,12:52:58,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:53:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:53:04,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:53:08,A,C,L,,,,T,0,,,,,,,,,,,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:53:23,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,12:53:28,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,12:54:00,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,12:54:14,A,C,,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,S,,0,,,,,,,
3-Feb-13,12:54:25,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,L,,,S,,0,,,,,,,
3-Feb-13,12:54:29,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,12:54:30,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:54:42,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:54:47,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:55:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:56:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:56:06,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,12:56:11,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:56:40,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:57:00,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:57:06,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:58:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:58:17,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:58:25,A,C,,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:58:38,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:59:00,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,12:59:44,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:00:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:00:06,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,<M,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:00:21,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:00:35,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:01:00,A,C,,,,,T,0,,,,,,,,,,,L,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:01:10,A,C,,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:01:15,A,C,,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,S,,0,,,,,,,
3-Feb-13,13:01:16,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,N>,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,S,,0,,,,,,,
3-Feb-13,13:01:23,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:02:00,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,M,,S,,0,,,,,,,
3-Feb-13,13:02:38,A,C,L,,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,M,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:02:42,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:02:46,A,C,,,,,T,0,,,,,,,,,,,L,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:02:52,A,C,,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:02:59,A,C,,,,,T,0,,,,,,,,,,,L,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:03:00,A,C,,,,,T,0,,,,,,,,,,,L,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:03:05,A,C,L,,,,T,0,,,,,,,,,,,,M,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:03:13,A,C,L,M,,,T,0,,,,,,,,,,,,,N,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:03:14,A,C,L,M,N,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:03:23,A,C,L,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:03:24,A,C,L,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:03:27,A,C,,M,N,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:03:29,A,C,,M,N,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:03:40,A,C,,M,N,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:03:41,A,C,,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:03:45,A,C,,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:03:53,A,C,,M,N,S,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:04:00,A,C,,M,N,S,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:04:59,A,C,,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,L>,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:05:00,A,C,,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,L>,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:05:07,A,C,,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:05:11,A,C,,,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,13:05:12,A,C,,,N,,T,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,M,,,,0,,,,,,,
3-Feb-13,13:05:13,A,C,,,N,,T,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,M,,,,0,,,,,,,
3-Feb-13,13:05:27,A,C,,M,N,,T,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:05:28,A,C,,M,N,,T,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:05:34,A,C,,M,N,,T,0,,,,,,,,,,,L,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:05:50,,C,,M,N,,T,0,,,,,,,,,,,L,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,,0,,,,,,,
3-Feb-13,13:06:00,,C,,M,N,,T,0,,,,,,,,,,,L,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,,0,,,,,,,
3-Feb-13,13:06:08,A,C,,M,N,,T,0,,,,,,,,,,,L,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:06:40,A,C,,M,N,,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:06:46,A,C,,M,N,,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:06:52,A,C,,M,N,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,S,,0,,,,,,,
3-Feb-13,13:06:57,A,C,,M,N,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,S,,0,,,,,,,
3-Feb-13,13:06:59,A,C,,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:07:00,A,C,L,M,N,S,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:07:03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:08:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:09:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:10:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:11:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:12:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:13:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:14:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:15:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:16:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:17:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:18:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3-Feb-13,13:18:11,,C,L,M,N,S,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
3-Feb-13,13:18:16,,C,,M,N,S,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,L,,,,T,0,,,,,,,
3-Feb-13,13:18:22,,C,,M,N,S,,1,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
3-Feb-13,13:18:24,,C,,M,N,S,,1,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
3-Feb-13,13:18:26,,C,,M,N,S,,1,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,A,,,,,,,0,,,,,,,
3-Feb-13,13:18:28,,C,,M,N,S,,1,,,,,,,,,,,L,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:18:30,,C,,M,N,S,,1,,,,,,,,,A,,L,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:18:31,,C,,M,N,S,,1,,,,,,,,,A,,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:18:53,,,,M,N,S,,1,,,,,,,,,A,,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,,,,,0,,,,,,,
3-Feb-13,13:19:00,,,,M,N,S,,1,,,,,,,,,A,,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,C,,,,,,0,,,,,,,
3-Feb-13,13:19:01,,,,M,N,S,,1,,,,,,,,,A,,L,,,,T,0,,,,,,,,,,C,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:19:08,,,,M,N,S,,1,,,,,,,,,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:19:39,,,,M,N,S,,1,,,,,,,,,A,C,,,,,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:19:45,,,,M,N,S,,1,,,,,,,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:20:00,,,,M,N,S,,1,,,,,,,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
  ,13:20:04,,,,M,,S,,1,,,,,N>,,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:20:50,,,,M,,S,,1,,,,,N>,,,,A,,,,,,T,0,,C>,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:21:00,,,,M,,S,,1,,,,,N>,,,,A,,,,,,T,0,,C>,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:21:19,,,,M,,S,,1,,,,,N>,,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:21:21,,,,M,N,S,,1,,,,,,,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:21:51,,,,M,N,,,1,,,,,,S>,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:22:00,,,,M,N,,,1,,,,,,S>,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:23:00,,,,M,N,,,1,,,,,,S>,,,A,C,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,L,,,,,0,,,,,,,
3-Feb-13,13:23:13,,,,M,N,,,1,,,,,,S>,,,A,C,,,,,T,0,,,,,,,,,,,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:23:20,,,,M,N,,,1,,,,,,S>,,,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:23:31,,,,M,N,S,,1,,,,,,,,,A,C,L,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:23:51,,,,M,N,S,,1,,,,,,,,,A,C,L,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,,,,,,,,,,0,,,,,,,
3-Feb-13,13:23:56,,,,M,N,S,,1,,,,,,,,,A,C,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:23:57,,,,M,N,S,,1,,,,,,,,,,C,L,,,,,0,,,,,,,,,A,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:24:00,,,,M,N,S,,1,,,,,,,,,,C,L,,,,,0,,,,,,,,,A,,,,,,,0,,,,,,,,,,,,,,,T,0,,,,,,,
3-Feb-13,13:24:01,,,,M,N,S,,1,,,,,,,,,,C,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
3-Feb-13,13:24:02,,,,M,N,,,1,,,,,,S>,,,,C,L,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,A,,,,,,T,0,,,,,,,
